497661,572,388
497685,473,370
497703,473,370
497723,426,390
497740,426,390
497762,426,390
497783,450,430
497804,450,430
497823,450,430
497844,522,404
497863,522,404
497884,522,404
497903,522,404
497924,356,482
497945,356,482
497960,356,482
497983,356,482
498004,399,457
498021,399,457
498041,399,457
498062,424,426
498084,424,426
498104,454,395
498121,454,395
498141,454,395
498164,476,404
498184,476,404
498204,476,404
498222,476,404
498241,442,420
498265,621,356
498283,621,356
498304,621,356
498323,636,415
498343,636,415
498363,525,427
498384,525,427
498404,525,427
498421,525,427
498443,537,397
498461,537,397
498485,468,383
498504,468,383
498524,468,383
498542,433,425
498563,433,425
498584,433,425
498600,494,421
498622,454,417
498641,454,417
498664,454,417
498682,355,497
498702,355,497
498721,355,497
498745,360,454
498761,360,454
498784,360,454
498803,360,454
498822,360,454
498843,360,454
498862,502,386
498885,502,386
498903,502,386
498923,462,414
498944,462,414
498965,462,414
498983,433,395
499004,433,395
499023,476,387
499041,476,387
499063,542,405
499083,542,405
499104,542,405
499122,542,405
499143,608,409
499165,608,409
499183,566,408
499203,566,408
499224,566,408
499244,513,363
499262,513,363
499284,415,367
499305,415,367
499324,415,367
499343,415,367
499365,419,434
499383,419,434
499404,419,434
499422,535,404
499444,535,404
499461,462,416
499484,462,416
499503,340,491
499523,340,491
499542,340,491
499560,390,460
499584,390,460
499604,419,427
499621,419,427
499641,419,427
499665,474,385
499681,474,385
499704,474,385
499721,474,385
499744,475,412
499763,440,410
499782,440,410
499802,440,410
499824,514,395
499841,514,395
499863,514,395
499885,603,423
499902,603,423
499924,603,423
499942,603,423
499964,579,429
499985,531,410
500003,531,410
500023,531,410
500041,531,410
500061,463,405
500085,448,424
500104,448,424
500121,448,424
500142,448,424
500163,493,410
500184,493,410
500204,430,427
500224,430,427
500243,430,427
500261,404,448
500282,404,448
500302,404,448
500325,428,483
500344,428,483
500361,441,443
500385,441,443
500402,441,443
500424,441,443
500443,441,443
500463,454,393
500485,454,393
500503,454,393
500523,470,408
500545,470,408
500561,470,408
500585,425,415
500603,425,415
500623,498,399
500642,498,399
500665,498,399
500684,498,399
500701,613,430
500723,613,430
500743,613,430
500765,608,437
500783,545,410
500804,545,410
500824,545,410
500843,479,381
500863,479,381
500882,479,381
500905,479,381
500923,418,386
500944,418,386
500962,447,421
500981,447,421
501005,447,421
501024,521,402
501044,521,402
501060,521,402
501085,421,451
501104,421,451
501122,421,451
501141,361,440
501163,430,395
501185,430,395
501205,430,395
501224,496,355
501242,496,355
501264,496,355
501284,496,355
501303,517,380
501322,517,380
501342,454,404
501363,454,404
501382,454,404
501405,467,406
501424,467,406
501442,586,376
501462,586,376
501485,586,376
501503,586,376
501524,586,376
501544,497,382
501561,497,382
501585,497,382
501604,469,381
501624,469,381
501645,469,381
501665,469,381
501684,479,402
501704,511,398
501722,511,398
501743,511,398
501764,464,436
501782,464,436
501804,464,436
501824,401,435
501844,401,435
501863,401,435
501881,401,435
501903,444,397
501924,444,397
501941,444,397
501963,488,368
501985,488,368
502001,481,372
502024,481,372
502041,455,391
502065,455,391
502084,455,391
502101,455,391
502125,455,391
502143,560,390
502162,560,390
502183,560,390
502204,534,382
502223,534,382
502242,534,382
502262,461,377
502283,461,377
502304,461,377
502321,437,390
502345,437,390
502362,437,390
502383,462,420
502403,462,420
502424,526,423
502443,526,423
502464,449,433
502484,449,433
502503,449,433
502524,419,397
502544,419,397
502562,419,397
502582,487,377
502601,487,377
502624,520,379
502643,520,379
502661,520,379
502684,491,394
502704,491,394
502721,491,394
502743,459,402
502763,459,402
502785,459,402
502802,459,402
502822,513,394
502843,513,394
502863,556,372
502884,556,372
502904,528,391
502924,528,391
502942,528,391
502964,493,387
502983,493,387
503001,493,387
503023,483,394
503042,483,394
503064,481,393
503081,481,393
503104,481,393
503121,485,396
503145,485,396
503165,485,396
503182,480,395
503205,480,395
503223,480,395
503241,466,380
503262,466,380
503285,490,395
503301,490,395
503323,495,388
503344,495,388
503361,495,388
503385,495,388
503404,487,398
503423,487,398
503442,494,391
503461,494,391
503482,494,391
503505,511,386
503521,511,386
503545,511,386
503564,514,396
503582,514,396
503603,514,396
503625,511,393
503641,511,393
503661,487,384
503681,487,384
503703,487,384
503724,474,384
503742,474,384
503764,491,393
503784,491,393
503801,491,393
503823,497,386
503841,497,386
503865,497,386
503881,492,394
503905,492,394
503924,492,394
503941,482,389
503965,482,389
503981,482,389
504004,476,400
504021,476,400
504043,482,391
504064,482,391
504084,482,391
504101,486,391
504123,486,391
504145,497,391
504163,497,391
504183,497,391
504204,497,391
504224,498,392
504241,498,392
504263,494,386
504285,494,386
504302,494,386
504323,494,386
504345,494,386
504364,494,386
504384,502,389
504402,496,387
504425,496,387
504442,496,387
504465,496,387
504482,491,393
504505,491,393
504522,491,393
504541,492,387
504562,492,387
504585,491,391
504604,491,391
504625,491,391
504643,492,390
504662,492,390
504683,492,390
504704,492,390
504724,492,390
504741,491,392
504763,491,392
504782,491,392
504805,491,392
504824,494,390
504845,494,390
504863,486,391
504883,486,391
504902,486,391
504924,491,389
504945,497,388
504962,497,388
504984,497,388
505003,495,386
505021,495,386
505044,495,386
505064,495,392
505084,495,392
505105,495,392
505125,492,387
505143,492,387
505165,492,387
505182,493,392
505201,493,392
505225,493,389
505242,493,389
505265,493,389
505281,492,387
505305,492,387
505324,492,387
505343,492,387
505364,493,392
505383,493,392
505405,493,392
505424,489,388
505445,489,388
505461,489,393
505483,492,386
505503,492,386
505525,492,386
505544,492,389
505562,492,389
505585,492,389
505604,494,389
505624,494,389
505645,494,389
505664,497,389
505683,497,389
505705,497,389
505723,495,388
505742,495,388
505762,495,388
505784,495,388
505804,490,389
505825,488,390
505845,488,390
505864,488,390
505885,488,390
505904,488,390
505925,488,390
505943,496,389
505965,493,392
505983,493,392
506001,493,392
506021,493,392
506044,493,389
506063,493,389
506085,493,389
506103,496,389
506125,496,389
506143,496,389
506164,495,382
506184,488,396
506204,488,396
506223,488,396
506245,490,388
506265,490,388
506282,490,388
506304,490,388
506322,493,389
506344,493,390
506363,493,390
506384,493,390
506403,490,386
506425,490,386
506444,490,386
506462,491,393
506482,491,393
506504,491,393
506525,493,385
506544,493,385
506561,493,385
506585,493,385
506605,493,385
506625,493,396
506644,500,385
506664,500,385
506682,483,389
506705,483,389
506723,483,389
506745,495,394
506762,495,394
506783,495,394
506805,492,389
506824,492,389
506843,492,389
506861,493,389
506885,493,389
506904,493,389
506924,489,386
506945,489,391
506962,489,391
506982,489,391
507006,492,390
507023,492,390
507041,492,390
507062,492,390
507082,494,390
507105,494,390
507122,491,390
507143,491,390
507165,491,390
507185,491,390
507204,491,390
507224,491,390
507244,495,389
507261,495,389
507282,497,385
507305,497,385
507325,497,385
507343,495,390
507366,495,390
507384,495,390
507401,496,388
507421,496,388
507443,496,388
507464,497,388
507482,497,388
507505,497,388
507525,486,389
507546,486,389
507563,484,387
507585,484,387
507604,484,387
507621,490,394
507643,492,388
507662,492,388
507684,492,388
507703,494,390
507725,494,390
507743,494,390
507762,494,390
507784,497,387
507802,497,387
507824,496,386
507845,496,386
507864,496,386
507882,502,386
507906,502,386
507924,502,386
507945,500,390
507963,500,390
507982,492,390
508005,492,390
508025,492,390
508044,484,388
508062,484,388
508085,484,388
508104,484,388
508123,486,393
508144,486,393
508163,491,388
508186,497,391
508204,497,391
508225,497,391
508243,492,387
508265,492,387
508282,492,387
508306,485,389
508324,485,389
508343,485,389
508363,491,388
508382,491,388
508405,491,388
508425,495,388
508442,495,388
508463,498,389
508483,498,389
508503,498,389
508525,493,391
508543,493,391
508564,493,391
508583,495,388
508602,495,388
508626,496,390
508644,496,390
508662,496,390
508686,496,390
508704,496,390
508724,499,383
508742,499,383
508765,499,383
508784,489,389
508805,489,389
508824,489,389
508841,487,391
508862,487,391
508883,487,391
508904,491,389
508925,491,389
508942,488,387
508962,488,387
508985,488,387
509004,488,387
509024,493,385
509044,493,385
509062,492,392
509083,492,392
509103,492,392
509125,491,389
509143,491,389
509163,491,389
509184,491,389
509205,490,392
509222,490,392
509244,494,386
509263,494,386
509283,496,385
509301,496,385
509324,496,385
509345,495,391
509363,495,391
509384,491,387
509404,491,387
509421,491,387
509443,490,390
509464,490,390
509484,490,390
509502,496,388
509526,496,388
509544,496,388
509565,496,388
509582,496,388
509606,496,388
509624,494,388
509645,490,389
509663,490,389
509682,490,389
509705,490,389
509722,492,390
509742,492,390
509763,492,387
509786,492,387
509804,492,387
509825,492,387
509844,492,387
509862,491,386
509884,491,386
509905,491,386
509924,491,386
509943,495,391
509964,495,391
509984,493,388
510005,493,388
510024,489,391
510042,489,391
510066,489,391
510083,494,390
510103,494,390
510126,494,390
510145,495,386
510164,495,386
510182,495,386
510204,495,386
510224,495,388
510243,495,388
510264,497,387
510285,492,390
510305,492,390
510325,492,390
510343,492,390
510362,494,386
510382,494,386
510404,494,386
510423,494,386
510445,493,390
510463,493,390
510483,495,386
510506,495,386
510525,494,390
510545,494,390
510565,490,388
510583,490,388
510603,490,388
510623,493,390
510645,493,390
510664,493,390
510686,491,390
510705,491,390
510725,491,390
510742,493,386
510765,493,386
510784,493,386
510803,493,386
510825,496,391
510843,494,388
510866,494,388
510882,494,388
510902,491,389
510925,491,389
510945,495,388
510962,495,388
510984,495,388
511005,493,389
511023,493,389
511045,497,384
511064,497,384
511086,497,384
511105,497,384
511125,493,387
511144,493,387
511162,493,387
511183,492,393
511203,492,393
511225,492,393
511242,496,390
511264,500,383
511285,500,383
511302,500,383
511325,487,391
511344,487,391
511365,487,391
511384,487,391
511404,487,391
511425,495,387
511441,495,387
511463,495,387
511484,495,387
511505,487,391
511522,487,391
511546,489,387
511563,489,387
511586,489,387
511602,489,387
511626,504,386
511645,502,389
511664,502,389
511685,502,389
511702,502,389
511726,492,388
511744,492,388
511763,490,387
511784,490,387
511802,490,387
511826,495,388
511843,495,388
511865,495,388
511882,494,391
511903,494,391
511923,494,391
511946,492,386
511962,492,392
511984,492,392
512004,492,392
512025,492,392
512042,492,386
512063,492,386
512085,493,389
512105,493,389
512123,493,389
512144,494,391
512166,494,391
512183,494,391
512202,493,384
512224,493,384
512244,499,392
512262,499,392
512283,499,392
512305,499,392
512323,498,386
512344,498,386
512364,496,388
512385,496,388
512405,496,388
512426,494,390
512445,494,390
512464,495,384
512481,495,384
512503,497,391
512523,497,391
512545,497,391
512562,497,391
512584,497,391
512604,497,391
512623,494,389
512645,494,389
512665,494,389
512682,493,388
512704,493,388
512725,493,388
512743,497,380
512765,497,380
512782,497,380
512805,495,395
512823,495,395
512842,497,386
512865,497,386
512882,497,386
512903,497,386
512923,488,389
512946,488,389
512965,484,391
512982,484,391
513006,484,391
513025,493,392
513044,493,392
513064,509,390
513084,509,390
513103,509,390
513125,504,381
513146,504,381
513165,495,384
513184,495,384
513205,486,388
513223,486,388
513247,486,388
513262,482,395
513283,482,395
513304,482,395
513323,498,391
513342,498,391
513366,498,391
513385,510,385
513405,510,385
513426,510,385
513443,500,384
513466,500,384
513483,500,384
513506,500,384
513525,488,388
513545,488,388
513563,485,389
513584,494,391
513606,494,391
513624,494,391
513642,494,391
513664,498,386
513684,498,386
513705,494,389
513723,494,389
513745,494,389
513765,496,386
513785,496,386
513805,496,386
513826,498,388
513844,498,388
513866,498,393
513885,498,393
513902,498,393
513922,494,384
513946,494,384
513964,494,384
513983,491,388
514006,491,388
514025,491,388
514043,494,386
514066,494,386
514084,494,386
514105,487,388
514125,487,388
514143,491,393
514163,491,393
514186,491,393
514203,495,391
514222,495,391
514247,494,386
514264,494,386
514284,494,386
514306,495,387
514325,495,387
514345,495,387
514365,499,387
514384,499,387
514401,499,387
514425,500,385
514446,500,385
514465,501,387
514484,501,387
514506,501,387
514522,492,386
514546,492,386
514563,492,386
514582,490,387
514605,490,387
514625,490,387
514643,489,389
514663,492,390
514685,492,390
514705,492,390
514726,492,390
514745,497,390
514762,497,390
514784,491,389
514802,491,389
514825,491,389
514846,489,386
514866,489,386
514883,489,386
514906,495,387
514924,495,387
514945,495,387
514966,495,388
514984,495,388
515003,495,388
515025,499,390
515045,496,385
515065,496,385
515083,496,385
515104,498,390
515123,498,390
515143,498,390
515163,498,388
515185,498,388
515203,498,388
515225,489,382
515244,489,382
515266,490,391
515284,490,391
515304,490,391
515325,493,392
515343,493,392
515366,493,392
515383,492,390
515405,492,390
515424,492,390
515445,498,388
515466,498,388
515483,498,388
515502,500,384
515523,500,384
515545,492,387
515563,492,387
515582,492,387
515604,492,387
515626,489,388
515643,489,388
515662,490,391
515685,490,391
515702,494,386
515724,494,386
515746,500,386
515766,500,386
515785,500,386
515802,500,386
515824,497,385
515845,497,385
515865,495,389
515883,495,389
515905,495,389
515924,488,387
515946,488,387
515963,488,387
515986,492,389
516003,492,389
516025,494,387
516044,494,387
516063,494,387
516083,494,387
516103,494,387
516127,493,388
516145,493,388
516165,493,388
516184,493,388
516203,493,388
516226,493,388
516243,493,388
516266,493,387
516284,493,387
516305,495,389
516326,495,389
516342,495,389
516364,497,387
516383,497,387
516405,497,386
516421,497,386
516445,497,386
516463,497,386
516486,496,386
516505,496,386
516525,495,390
516545,495,390
516562,495,390
516586,494,388
516604,494,388
516626,491,386
516646,491,386
516663,491,389
516686,491,389
516706,491,389
516725,492,387
516742,492,387
516765,492,387
516785,492,387
516803,492,387
516824,495,388
516845,495,388
516866,495,388
516885,495,387
516904,495,387
516924,495,387
516946,495,387
516962,497,390
516985,495,386
517005,495,386
517024,495,386
517045,494,389
517066,494,389
517082,494,389
517103,497,388
517126,497,388
517145,497,388
517165,492,388
517186,492,388
517206,495,388
517225,495,388
517245,495,388
517265,498,388
517284,498,388
517305,498,388
517325,495,387
517346,495,387
517364,495,387
517384,495,387
517402,495,387
517426,496,387
517446,495,389
517466,495,389
517485,496,387
517503,496,387
517525,496,387
517543,495,388
517565,495,388
517584,495,388
517606,495,387
517625,495,387
517646,495,387
517664,497,388
517684,497,388
517705,497,388
517722,494,388
517747,494,388
517765,494,387
517786,494,387
517803,495,387
517825,495,387
517846,495,387
517864,494,389
517884,494,389
517903,494,389
517926,495,389
517945,495,389
517964,495,389
517986,495,389
518002,495,389
518024,496,386
518046,496,386
518065,496,386
518083,494,387
518104,494,387
518124,494,387
518145,494,388
518165,494,388
518185,494,389
518204,494,389
518225,494,389
518247,495,387
518266,495,387
518285,495,387
518303,496,387
518325,496,387
518346,493,389
518366,493,389
518383,493,389
518402,494,387
518423,494,387
518443,494,387
518463,497,389
518485,497,389
518506,497,387
518526,497,387
518543,497,387
518566,496,388
518585,496,388
518604,496,388
518625,497,388
518645,497,388
518662,494,389
518684,494,389
518706,494,389
518726,494,387
518746,494,387
518762,494,387
518784,497,388
518805,497,388
518823,497,388
518844,496,388
518866,496,388
518884,496,388
518904,495,388
518924,495,388
518946,495,387
518962,495,387
518983,495,387
519005,495,388
519024,495,388
519046,493,388
519065,493,388
519085,493,388
519104,496,388
519122,496,388
519147,496,388
519163,494,388
519184,494,388
519204,497,386
519225,497,386
519246,497,386
519265,497,388
519283,497,388
519307,497,388
519326,496,388
519346,496,388
519365,496,388
519385,495,387
519403,495,387
519426,495,387
519446,496,388
519465,496,388
519485,496,388
519505,496,388
519525,497,387
519546,497,387
519564,497,387
519585,497,387
519606,496,388
519626,496,388
519646,496,388
519665,494,388
519686,495,388
519703,495,388
519727,495,388
519743,496,388
519766,496,388
519785,496,388
519806,494,387
519824,494,387
519844,494,387
519866,497,387
519884,497,387
519904,497,387
519925,496,390
519945,496,390
519966,496,390
519984,494,388
520006,494,388
520026,495,387
520043,495,387
520064,495,387
520086,495,387
520105,495,387
520124,496,386
520144,496,386
520166,496,386
520183,496,386
520204,496,388
520224,493,389
520247,493,389
520264,493,389
520283,493,389
520305,493,387
520324,493,387
520346,496,388
520366,496,388
520385,496,388
520407,496,388
520426,496,388
520445,496,388
520466,496,388
520483,495,387
520504,495,387
520526,496,388
520543,496,388
520564,496,388
520586,494,386
520603,494,386
520622,494,390
520647,494,390
520666,494,390
520683,494,390
520704,494,390
520726,494,387
520746,494,387
520766,495,388
520785,495,388
520805,495,388
520826,496,388
520843,496,388
520866,496,388
520885,496,388
520902,496,388
520924,496,388
520946,496,388
520963,496,388
520983,496,388
521002,496,388
521027,495,388
521044,495,388
521065,495,388
521084,495,388
521107,499,389
521126,499,389
521143,499,389
521164,493,388
521185,493,388
521203,493,388
521226,498,388
521245,498,388
521265,498,388
521285,498,388
521306,495,387
521323,495,387
521346,494,388
521362,494,388
521386,498,388
521403,498,388
521424,498,388
521446,496,389
521466,496,389
521483,496,389
521504,495,388
521525,497,388
521544,497,388
521566,497,388
521583,497,388
521606,495,387
521626,495,387
521646,496,389
521663,496,389
521687,496,389
521703,494,387
521726,494,387
521745,494,387
521765,496,388
521785,496,388
521803,496,388
521826,498,387
521845,496,388
521865,496,388
521884,496,388
521903,497,387
521925,497,387
521944,497,387
521965,497,387
521984,496,389
522006,496,389
522023,496,389
522046,496,389
522066,495,386
522086,495,386
522105,495,386
522123,495,386
522145,496,389
522166,496,389
522186,496,389
522204,497,388
522224,497,388
522245,494,388
522266,494,388
522284,494,388
522306,496,387
522326,496,387
522345,496,387
522364,495,387
522383,495,386
522407,495,386
522423,495,386
522447,497,387
522465,497,387
522483,497,387
522502,497,387
522527,494,389
522544,494,389
522564,494,387
522584,494,387
522604,494,387
522627,498,387
522644,498,387
522662,498,387
522687,497,388
522702,497,388
522723,493,390
522748,493,390
522766,493,390
522786,493,390
522805,494,390
522825,494,390
522846,491,388
522864,491,388
522887,498,388
522906,498,388
522923,498,388
522943,496,386
522967,496,386
522987,498,391
523003,498,391
523025,498,391
523046,495,384
523066,495,384
523084,495,384
523105,493,387
523126,493,387
523146,493,387
523165,501,388
523186,501,388
523204,501,388
523224,498,385
523246,498,385
523265,495,389
523283,495,389
523307,495,389
523324,494,388
523343,494,388
523363,494,388
523387,494,388
523405,493,393
523424,489,389
523444,489,389
523466,495,389
523486,495,389
523505,495,389
523526,499,389
523546,499,389
523566,499,389
523584,494,388
523602,494,388
523626,494,388
523645,494,387
523664,494,387
523687,494,387
523703,497,387
523724,497,387
523746,497,387
523766,496,387
523785,496,387
523802,493,386
523827,493,386
523846,493,386
523864,495,387
523883,495,387
523905,495,387
523924,495,387
523947,497,389
523966,497,389
523986,497,389
524005,495,389
524024,497,388
524045,497,388
524065,497,388
524085,494,388
524105,494,388
524126,494,388
524145,494,387
524164,495,390
524186,495,390
524203,495,390
524223,495,390
524246,493,386
524266,493,386
524283,493,386
524304,495,385
524327,503,386
524345,503,386
524365,503,386
524385,503,386
524404,496,387
524426,496,387
524446,493,386
524464,493,386
524485,493,386
524503,493,386
524527,496,391
524545,496,391
524566,496,391
524584,496,391
524607,493,389
524624,493,389
524647,493,389
524665,500,388
524686,500,388
524707,500,388
524723,500,388
524747,495,387
524765,493,386
524786,493,386
524803,493,386
524826,500,390
524845,500,390
524866,500,390
524884,495,388
524906,495,388
524925,495,388
524946,493,392
524966,493,392
524985,495,388
525007,495,388
525024,495,388
525043,500,390
525066,500,390
525086,500,390
525103,498,386
525127,498,386
525147,498,386
525163,498,386
525185,498,386
525205,497,389
525223,497,390
525244,497,390
525265,495,390
525287,495,390
525305,495,390
525324,494,390
525347,494,390
525367,494,390
525386,497,385
525407,497,385
525426,497,385
525446,499,391
525465,499,391
525485,499,391
525506,496,388
525524,496,388
525546,498,391
525566,498,391
525586,495,387
525607,495,387
525625,492,388
525647,492,388
525663,492,388
525683,498,387
525704,498,387
525726,498,387
525744,501,387
525766,501,387
525785,501,387
525805,501,387
525827,497,386
525845,497,386
525865,496,388
525885,496,388
525903,496,388
525925,492,388
525945,492,388
525966,496,387
525985,496,387
526007,496,387
526025,496,395
526046,496,395
526066,496,395
526087,496,395
526104,495,390
526125,495,390
526145,496,394
526165,496,385
526184,496,385
526207,496,385
526226,490,388
526244,490,388
526264,490,388
526284,497,385
526306,497,385
526324,497,385
526346,502,386
526365,502,386
526386,502,386
526405,497,385
526424,497,385
526447,497,385
526467,494,390
526486,494,390
526507,495,388
526524,495,388
526543,495,388
526566,492,389
526586,492,389
526606,498,391
526626,498,391
526645,498,391
526663,498,391
526687,498,391
526706,491,391
526727,491,391
526744,491,391
526767,491,393
526785,491,393
526804,491,393
526827,489,387
526846,489,387
526866,489,387
526884,495,386
526905,495,386
526925,495,386
526947,498,388
526966,498,388
526986,498,388
527004,499,385
527027,504,387
527044,504,387
527067,504,387
527086,504,387
527104,496,387
527127,496,387
527147,496,387
527167,489,386
527186,489,386
527203,489,386
527225,499,388
527243,500,395
527264,500,395
527287,500,395
527306,495,391
527324,495,391
527344,495,391
527368,487,399
527385,487,399
527403,487,399
527426,482,392
527447,482,392
527467,482,392
527487,483,390
527504,483,390
527527,485,386
527544,485,386
527565,485,386
527585,485,386
527606,485,386
527626,489,388
527643,490,385
527666,490,385
527687,493,388
527703,493,388
527726,493,388
527743,539,382
527765,539,382
527787,539,382
527806,517,380
527824,517,380
527848,517,380
527866,505,376
527887,505,376
527903,505,383
527924,505,383
527948,505,383
527966,505,395
527986,505,395
528004,505,395
528026,495,430
528046,495,430
528067,495,430
528086,456,448
528104,456,448
528125,397,504
528145,397,504
528166,397,504
528185,397,504
528207,409,446
528225,409,446
528246,433,418
528265,433,418
528286,433,418
528304,474,367
528328,514,397
528344,514,397
528368,514,397
528386,514,397
528406,561,427
528425,561,427
528443,602,442
528468,602,442
528486,602,442
528505,602,442
528525,632,457
528545,542,464
528564,542,464
528585,542,464
528607,488,453
528625,488,453
528647,488,453
528665,505,419
528683,505,419
528705,505,419
528727,432,408
528746,432,408
528764,274,476
528787,274,476
528803,274,476
528827,395,494
528844,395,494
528866,395,494
528886,353,496
528903,353,496
528924,353,496
528946,417,433
528966,417,433
528985,495,431
529004,495,431
529024,495,431
529048,474,405
529065,474,405
529086,474,405
529106,664,374
529126,664,374
529147,677,435
529166,677,435
529186,677,435
529204,694,416
529225,694,416
529247,694,416
529266,534,399
529285,534,399
529305,534,399
529327,462,445
529344,462,445
529365,462,445
529387,462,445
529405,511,373
529427,282,340
529445,282,340
529468,226,440
529486,226,440
529505,226,440
529526,285,397
529547,285,397
529564,285,397
529585,413,381
529607,413,381
529625,413,381
529645,413,381
529666,459,399
529686,459,399
529705,424,406
529727,424,406
529746,483,332
529767,483,332
529785,483,332
529805,636,254
529827,636,254
529845,636,254
529867,722,356
529886,722,356
529907,735,284
529923,735,284
529943,735,284
529968,433,305
529986,433,305
530007,434,410
530025,434,410
530046,434,410
530065,567,227
530086,567,227
530104,567,227
530127,288,143
530144,288,143
530166,288,143
530187,1,512
530204,1,512
530226,1,512
530247,174,319
530265,174,319
530286,174,319
530307,174,319
530325,482,257
530348,490,413
530367,490,413
530384,490,413
530407,312,332
530425,312,332
530445,561,226
530468,561,226
530483,561,226
530505,854,289
530524,854,289
530545,854,289
530566,738,387
530587,738,387
530606,749,419
530626,749,419
530644,749,419
530666,422,396
530687,422,396
530706,514,395
530726,514,395
530743,514,395
530768,462,278
530786,462,278
530805,462,278
530828,127,492
530847,127,492
530866,127,492
530886,127,492
530905,250,487
530927,250,487
530945,188,468
530967,188,468
530986,188,468
531004,476,275
531026,378,321
531044,378,321
531064,378,321
531087,365,207
531107,365,207
531126,365,207
531144,672,85
531165,672,85
531186,672,85
531207,777,263
531224,777,263
531247,777,263
531265,726,225
531287,726,225
531303,726,225
531325,372,245
531348,596,271
531365,596,271
531386,596,271
531407,460,204
531425,460,204
531446,460,204
531466,460,204
531487,460,204
531507,91,385
531525,91,385
531545,152,515
531568,152,515
531587,114,463
531605,114,463
531625,114,463
531644,409,165
531665,409,165
531686,409,165
531708,235,205
531727,235,205
531745,235,205
531767,349,1
531787,349,1
531805,891,130
531823,891,130
531847,891,130
531867,799,257
531886,799,257
531907,398,329
531927,398,329
531944,398,329
531968,486,409
531985,486,409
532005,486,409
532023,631,263
532046,631,263
532067,631,263
532084,631,263
532107,1,346
532125,1,346
532147,1,346
532166,102,419
532186,102,419
532207,102,419
532227,102,419
532245,218,242
532265,218,242
532287,474,339
532307,474,339
532326,474,339
532347,234,213
532366,234,213
532386,234,213
532406,479,1
532426,1023,189
532445,1023,189
532467,1023,189
532486,787,191
532506,787,191
532525,787,191
532547,385,184
532566,385,184
532587,385,184
532607,505,409
532624,505,409
532648,594,23
532666,594,23
532686,594,23
532705,594,23
532728,80,1
532746,80,1
532766,127,538
532786,127,538
532806,127,538
532825,139,264
532848,139,264
532866,139,264
532883,491,262
532907,491,262
532925,437,375
532944,437,375
532968,437,375
532984,437,375
533007,266,180
533026,266,180
533045,493,75
533067,493,75
533088,493,75
533106,703,193
533125,703,193
533146,703,193
533167,785,277
533188,785,277
533205,784,206
533227,784,206
533244,784,206
533263,784,206
533285,784,206
533308,579,336
533326,579,336
533344,579,336
533367,565,234
533384,565,234
533407,565,234
533425,259,139
533448,259,139
